"","T","MMM","ABT","ADBE","AES","AFL","A","APD","ALL","GOOG","MO","AMZN","AEE","AEP","AXP","AIG","AMP","ABC","AMGN","ADI","ANTM","AON","APA","AAPL","AMAT","ADM","ADSK","ADP","AZO","AVY","BLL","BAC","BK","BAX","BDX","BBY","BIIB","BA","BXP","BSX","CPB","COF","CAH","CCL","CAT","CBRE","CNP","SCHW","CVX","CI","CINF","CTAS","CSCO","C","CTXS","CLX","CME","CMS","KO","CTSH","CL","CMCSA","CMA","CAG","STZ","COST","CSX","CMI","CVS","DHI","DE","DVN","DOV","DTE","DUK","EMN","EBAY","ECL","EIX","EA","EMR","ETR","EOG","EQR","EL","EXC","XOM","FDX","FIS","FISV","F","GPS","GD","GIS","GPC","GILD","GL","GS","GWW","HAL","HIG","HAS","HSY","HES","HD","HON","HPQ","ITW","INTC","IBM","IP","IPG","IFF","INTU","JNJ","JPM","JNPR","KEY","KMB","KIM","KR","LB","LH","LEN","LLY","LNC","LIN","LMT","LOW","LUMN","MTB","MRO","MMC","MAS","MCD","MDT","MRK","MU","MSFT","TAP","NTAP","NWL","NEM","NEE","NKE","NSC","NOC","NLOK","NOV","NUE","NVDA","OXY","ORCL","PCAR","PH","PEP","PKI","PFE","PNC","PPG","PFG","PG","PGR","PLD","PRU","PEG","PSA","PHM","DGX","RF","RHI","SLB","SEE","SHW","SPG","SNA","SO","LUV","SWK","SYK","SYY","TGT","TXT","TMO","TJX","TRV","TFC","UNP","UNH","UPS","VRSN","VZ","VFC","VTRS","VMC","WMT","WBA","DIS","WFC","WMB","XEL","XLNX","YUM","ZBH","ZION","ED","GLW","DHR","DRI","D","ETN","ES","FITB","FE","BEN","FCX","GE","HUM","HBAN","K","KLAC","LEG","L","MAR","MKC","MCK","MET","MCO","MS","MSI","NI","NTRS","OMC","PAYX","PPL","QCOM","RTX","ROK","SPGI","SRE","SBUX","STT","TROW","TPR","TXN","TSN","USB","VLO","VIAC","VNO","WM","WAT","WY","WHR"
"2010-02-11",13.119714,58.379654,19.731695,32.639999,9.109988,17.820076,19.217506,47.384399,22.754972,267.198486,10.275258,120.089996,15.611068,21.155043,32.250443,18.184034,29.094681,23.067055,44.05722,20.614365,51.275513,34.553589,83.750763,6.092191,9.98649,22.014929,24.18,26.871401,158.649994,24.53355,11.561194,12.622279,21.59897,24.47711,61.448009,25.621674,55.689999,47.536312,43.459412,7.47,23.741249,30.215288,24.535002,24.72744,41.092903,12.73,8.58537,15.324684,44.942062,32.726803,16.916681,20.913748,17.64521,27.831259,33.034382,43.395859,36.190006,10.134567,18.819689,22.369406,30.646482,6.173,26.550383,12.915913,14.253654,44.624985,4.012203,41.6991,26.216042,11.55227,40.913631,53.441265,22.542213,23.286266,29.052008,21.508099,8.968632,36.135426,22.215599,16.040434,33.053436,46.667599,39.994625,19.3125,25.030622,27.342449,42.021439,71.900742,19.12302,11.61,7.578634,14.94254,51.5065,23.663319,26.552698,19.066473,17.751984,129.363297,81.495132,25.149946,18.326351,25.978045,28.371119,49.951748,21.986631,28.115423,16.378036,33.318668,14.214458,84.886909,14.546211,4.859377,32.889397,26.845186,44.487843,29.052464,21.342478,5.108555,38.041904,7.418193,8.724265,10.249725,71.559998,15.667492,23.663164,20.046301,59.630623,52.183853,18.02552,13.600245,52.512493,13.692148,17.110676,10.068225,45.410912,33.015209,23.450266,8.53,21.758905,30.141546,25.865078,9.903618,37.657463,7.57615,11.464776,37.13612,41.267582,6.799642,33.952835,28.662792,3.932827,52.022903,20.021067,24.516468,45.836109,43.267368,19.367088,11.032667,38.744213,24.260958,15.363327,43.630234,10.803226,15.30278,32.446899,19.314049,52.009735,10.43573,45.266861,4.962126,21.560162,48.061184,15.862147,18.523245,43.006657,32.449036,18.262779,11.012388,42.223583,44.730766,19.501717,35.989883,18.445402,45.344105,7.273583,37.803543,19.270487,24.856836,27.708616,40.388828,19.827679,15.89947,13.28321,18.16095,38.685562,40.046532,25.178339,26.27025,19.889582,9.911468,13.410417,19.242155,19.212227,52.990456,15.794702,26.831745,13.735805,17.670046,24.036877,23.084366,13.317735,17.353558,8.74964,23.000343,22.667812,28.501816,11.038075,42.873463,3.430969,36.114235,17.586697,12.148325,32.808365,22.052654,14.242526,53.290695,21.719454,23.199287,20.636669,22.169752,3.841524,38.299828,25.488033,19.765324,15.393729,28.010181,31.701334,39.615864,27.08152,34.719131,9.350901,35.740845,34.803368,25.658291,17.706106,13.393965,17.672079,11.292823,12.103688,29.243362,22.764275,57.880001,27.537132,59.431953
"2010-02-12",13.057217,57.586914,19.875422,31.450001,8.972771,17.737289,19.623323,47.474476,22.847818,265.564606,10.285737,119.660004,15.566701,21.071918,32.359924,18.543562,29.24757,22.924559,44.041607,20.852774,50.267288,34.904305,83.5494,6.144627,9.98649,21.824331,24.219999,26.667728,160.850006,24.343899,11.638198,12.466984,21.27648,24.437778,61.954491,25.700718,55.209999,46.798836,43.930592,7.39,23.373379,29.791393,24.630926,24.459137,41.129498,12.64,8.529133,15.26401,44.916759,32.157471,16.988613,20.896757,17.519861,27.571156,33.103413,42.847275,36.951714,10.093727,18.736382,22.369406,30.390862,6.177026,26.520067,12.976919,14.134032,44.333324,3.997957,41.76749,26.042376,11.50824,41.53141,53.417381,22.458097,23.077215,28.944466,21.563877,8.822735,36.537613,22.222414,15.980729,32.826126,46.420864,39.959488,19.571886,24.938198,27.079773,41.738026,71.014778,19.029408,11.5875,7.537962,14.808923,51.620445,23.683764,26.748817,19.168413,17.688211,129.262512,81.527458,25.033203,18.652468,25.553936,28.522833,49.43557,21.994221,27.843319,16.324144,33.121349,14.476644,85.072121,14.676266,4.852157,32.881512,26.654724,44.353485,29.000351,20.920019,5.049069,37.829826,7.470638,8.691712,10.320272,71.760002,15.639826,23.510809,19.949385,60.1782,51.657574,18.017384,13.334106,52.273136,13.701725,17.041117,10.09747,45.268532,33.124462,23.475702,8.44,21.611877,29.728865,25.799475,9.910807,37.472214,7.511861,11.381001,37.059677,40.90638,6.641784,33.913738,28.648859,3.985661,51.596165,20.072512,24.420288,45.286961,43.076454,19.487719,10.989449,38.834667,24.313326,15.245732,43.489414,10.855199,15.641456,32.146404,19.0863,51.88097,10.462467,45.404522,4.938794,21.449274,47.875057,15.821718,18.587193,43.447182,32.590023,18.175312,11.160702,42.36404,44.636459,19.466377,35.609188,17.822767,45.296188,7.287156,37.991814,19.079126,24.778675,26.922197,39.982971,19.776731,15.83925,13.209959,18.180807,38.58672,39.91074,25.095907,26.191866,19.742687,9.888617,13.37076,19.32082,19.194958,52.659283,15.51654,26.608023,13.689894,17.677418,24.179518,23.127954,13.354705,17.291637,8.557984,22.767956,22.637735,28.31352,10.88409,42.076782,3.352179,35.922066,17.700043,12.167768,32.771095,22.201548,14.290058,53.290695,21.782328,23.079523,20.66711,23.836657,3.802562,38.048759,25.230007,19.832491,15.330751,28.621826,31.216608,40.170437,27.160999,34.516823,9.367481,35.399696,34.753666,25.723568,17.899778,13.461105,17.499041,11.135538,12.245973,29.34164,22.69298,58.259998,27.481535,60.045929
"2010-02-16",13.187423,58.525143,20.118654,31.809999,9.033755,18.154949,19.800049,48.776848,23.613794,269.639313,10.338133,117.529999,15.902631,21.551546,33.370674,18.965324,30.012014,23.108955,44.439304,21.307222,49.530174,34.983223,86.989388,6.237236,10.370893,21.721178,25.24,27.134203,164.869995,24.730801,11.785405,13.079548,21.811346,24.883528,62.828587,26.182255,55.119999,48.061966,45.060032,7.41,23.762466,31.14786,24.748993,24.95101,41.802799,13.22,8.716587,15.437366,46.169193,32.118206,17.217478,20.174715,17.696827,28.698275,33.45623,43.237049,37.723583,10.29111,19.027952,22.497478,30.757118,6.30991,26.974699,13.265291,14.364078,45.372856,4.105695,43.409321,26.460756,11.640317,42.055347,55.025955,22.947001,23.693342,29.123693,22.062159,9.126687,37.053444,22.740643,16.229498,33.351799,47.534149,40.767628,20.273415,25.686434,27.642635,42.691296,72.298538,19.165571,11.7375,7.673533,14.675311,53.063839,24.068893,28.54187,19.111322,17.811769,132.176453,82.489487,25.892113,19.050182,25.180151,29.114534,51.161835,22.327917,28.622881,16.654264,33.918255,14.682135,85.915993,15.671155,4.960463,33.133949,27.017508,44.982864,29.83424,21.50301,5.145737,38.086895,7.709561,8.781232,10.496643,72.43,15.990239,23.600842,20.135149,60.952595,51.965153,18.48896,13.553965,54.485325,14.218951,17.303885,10.236393,45.567524,33.53812,23.946234,8.63,22.03945,30.477814,26.488329,9.896422,38.188976,7.645382,11.592266,38.137539,41.37178,6.74439,34.469055,29.735472,4.059175,52.488422,20.415491,24.846186,46.438812,43.352219,20.035233,10.940051,39.528149,24.740294,15.778361,44.242878,11.08906,16.104549,33.341717,19.459557,52.917915,10.391172,45.906601,5.148791,22.114607,48.880199,15.959154,18.758673,45.148861,33.091286,18.589321,11.540761,42.81662,45.270939,19.918762,36.670742,18.562141,46.206718,7.457751,38.865353,19.426411,25.462526,26.462059,40.8232,20.048458,15.976124,13.485091,18.548197,39.9706,40.408691,25.643705,26.540272,20.117266,10.222203,13.615307,19.698431,19.333065,53.689651,15.872935,27.068094,13.888855,18.063261,25.06012,23.812962,13.687443,17.74577,8.904433,22.779566,23.128155,29.181986,11.22706,42.131741,3.452458,36.100513,18.386089,12.562992,33.656281,22.433161,14.488083,54.094696,22.046436,23.301929,21.169334,24.203371,3.898665,38.794353,25.767567,20.060833,15.645657,28.75448,31.520754,41.263927,27.423313,34.181984,9.483535,36.074051,35.634228,26.238468,18.465895,13.796793,17.950436,11.305405,12.587456,30.146547,23.455833,58.900002,28.134865,60.889263
"2010-02-17",13.229089,58.667877,20.177628,32.330002,9.170979,18.339321,20.048775,48.617523,23.745327,268.100098,10.364334,116.309998,16.099119,21.45562,32.890572,18.598883,30.440094,23.125725,44.603058,21.14332,50.580765,35.316372,86.897095,6.21117,10.402927,22.0159,25.879999,27.239319,165.619995,24.351482,11.81031,13.51093,21.795614,25.19381,63.196194,26.07445,56.23,48.501324,45.309483,7.75,23.783689,31.241112,24.903946,25.421917,42.080902,12.94,8.78532,15.376689,46.074318,32.579556,17.335186,20.259659,17.748442,29.565296,33.663322,43.583519,37.206898,10.297917,19.204967,22.383633,30.978394,6.305882,26.67919,13.326294,14.428491,45.657043,4.105695,43.047169,26.831762,11.55227,44.166706,55.575417,23.367565,23.588821,28.998234,22.051006,9.19153,37.03598,22.713371,16.547915,33.508072,47.094868,40.785198,20.397202,25.906504,27.511311,42.356365,72.271408,19.24217,11.78,7.788774,14.771807,53.253769,24.188189,28.506849,19.837128,18.094744,132.058884,82.974495,25.917124,19.153576,25.467682,29.122114,51.41571,22.767803,28.973473,16.883316,34.495068,14.639618,86.67067,15.417558,5.039888,33.212837,27.126326,45.244511,29.811905,21.646643,5.078811,38.144737,7.820282,8.842274,10.607501,73.150002,15.990239,23.815519,20.312834,61.046486,52.197514,18.741007,13.538534,54.028381,14.190218,17.605297,10.199834,45.745483,33.928379,23.742765,8.73,22.226032,30.928717,26.30792,9.889234,38.04401,7.544828,11.743431,37.655937,41.635735,6.685195,34.67239,29.561329,4.098227,52.333252,20.732735,24.832417,47.201302,43.917896,20.035233,10.909188,39.083412,25.118229,15.799116,44.256943,10.991617,16.215145,33.769089,19.446901,53.371998,10.346613,46.47345,5.024348,22.320551,48.716404,16.056177,18.903999,45.770401,33.263592,18.449375,11.392446,43.573536,45.502426,20.123737,37.170258,18.542685,46.685944,7.519786,38.970787,19.29175,25.392189,27.231752,40.95137,20.481525,15.954226,13.67625,18.736858,39.853771,40.785915,25.726469,26.879976,20.073202,10.231341,13.582259,19.745634,19.367575,53.671257,15.690388,27.01136,13.781718,18.488422,25.171751,23.900143,13.769599,17.787056,8.88232,22.407753,23.340982,28.866882,11.304054,42.70863,3.409481,36.361298,18.153433,12.621305,33.702885,22.441446,14.701964,54.447025,21.92696,23.246117,20.842131,23.703299,3.888275,39.441051,26.05427,20.20187,15.535437,29.05661,32.211845,41.467014,27.622044,33.616932,9.59545,35.574242,35.449596,26.144188,18.406305,13.956241,17.852634,11.211035,12.824597,29.875124,23.527126,58.919998,28.023661,61.444073
"2010-02-18",13.145756,59.37796,20.258705,33.240002,9.170979,18.380711,20.277863,48.458187,24.178608,270.595734,10.479608,118.080002,16.251234,21.436434,32.9748,18.467512,30.409515,23.352039,44.657635,22.029888,50.080887,35.307613,86.913895,6.222822,10.154669,22.082211,25.92,27.061926,163.190002,24.313549,11.977901,13.700745,21.77989,25.075815,63.686337,25.981016,55.98,49.34079,45.974678,7.79,23.946404,31.648062,24.918707,25.249998,42.307755,13.27,8.991518,15.437366,46.567692,32.540298,17.433273,20.489012,17.903288,29.73871,34.637394,43.95887,37.030441,10.338752,19.406282,22.435814,31.45146,6.334069,26.338219,13.453843,14.345672,45.589729,4.131517,43.832466,26.934393,11.252895,44.776653,55.90987,23.88801,23.979403,29.267063,22.259241,9.256374,37.350723,22.917929,16.508114,33.905891,46.962475,41.435238,20.674284,26.192591,27.805237,42.485191,72.416077,19.24217,11.765,7.714208,14.838611,54.530033,24.549465,28.457821,20.163324,18.381706,130.774078,84.292221,26.300711,19.201307,25.704876,29.455893,51.348,22.980165,29.536766,17.115759,35.345112,14.767166,87.686028,15.75569,5.119312,33.433735,27.498175,45.633442,30.087387,21.917021,5.011888,38.819588,8.006756,8.952136,10.753641,73.120003,15.713599,23.829367,20.773201,60.788364,52.853668,18.822319,13.812391,54.710182,14.343474,17.674852,10.11209,45.902119,34.193752,23.710966,8.76,22.521441,31.058636,25.979887,9.946768,38.986244,7.539885,11.736145,38.412724,42.726292,6.756229,34.977436,30.383249,3.829453,52.365578,21.024267,24.742897,47.66367,44.214874,20.341469,10.946227,39.098484,25.240135,15.889038,44.637196,11.141031,16.526175,34.10965,19.516489,54.185303,10.239668,46.724487,4.993237,22.423515,48.999321,16.266375,18.959225,46.597107,33.341908,18.548506,11.531487,43.979313,45.648193,20.152016,37.273117,19.213955,47.270599,7.577943,39.716312,19.313013,25.521141,27.348869,40.709255,20.362644,15.9597,13.651244,18.726929,39.943638,40.340778,26.102699,27.019341,20.080551,10.126238,13.773931,20.076036,19.373333,53.726444,15.403527,26.91684,13.766416,18.552317,25.128342,24.111864,13.886674,17.986601,8.786493,22.541376,23.458944,29.435614,11.367047,42.305706,3.38083,36.381897,18.046049,12.692574,33.954464,22.408312,14.896035,54.844532,21.914379,23.100126,20.743208,23.369917,3.896068,39.920383,26.362486,20.255598,15.514444,29.336641,32.575352,42.005943,27.828703,33.575077,9.641043,35.883652,35.222351,26.427023,18.495699,14.182833,17.988052,11.129248,13.004825,30.338411,23.455833,59.139999,28.218266,62.55373
"2010-02-19",13.072844,59.678116,20.04126,33.880001,9.285331,18.452198,20.421865,48.243423,24.155392,269.370331,10.563447,117.519997,16.25757,21.724215,32.898994,18.343063,30.684731,23.586727,44.743416,22.163984,49.538647,35.570644,88.105278,6.184185,10.010515,22.067476,25.99,27.305019,163.669998,24.123898,11.919017,13.700745,22.542849,25.145739,63.34325,26.117577,56.610001,49.889992,46.127117,7.69,24.002995,32.03804,24.962982,25.332226,42.629765,13.42,9.078997,16.234808,46.839684,32.196735,17.465967,20.803316,17.962273,29.651991,34.315269,44.038261,37.044395,10.604198,19.340343,22.535419,31.188225,6.442792,26.936813,13.664584,14.354877,45.724346,4.164464,44.167938,27.084373,11.402581,44.792313,56.873413,24.224466,24.535013,29.768892,22.318735,9.491429,37.21957,23.347513,16.667326,34.154522,47.389721,41.567017,20.904194,25.893301,28.067907,42.427227,73.916855,19.301741,11.8975,7.6532,14.734694,55.160568,24.661922,28.737989,19.914595,18.545122,131.151962,84.187103,26.50918,19.360394,25.733639,30.320692,51.483398,22.866394,29.81101,17.109022,35.489311,14.752991,87.260696,15.768693,5.133754,33.51263,29.674814,45.469559,29.804453,23.184383,5.049069,38.72319,7.989273,8.98876,10.783876,73.980003,15.962584,23.711643,20.579361,60.405067,52.771641,18.806057,13.538534,55.5588,14.353052,17.613026,9.943925,46.087189,34.107899,23.838139,8.9,22.365963,31.417828,25.660065,9.903618,39.090946,7.727804,11.719751,38.99369,42.517902,6.775965,35.282478,30.891724,3.808777,52.701794,20.852777,24.756668,47.858345,44.306797,20.220825,11.106749,38.970356,25.390497,15.792196,44.679451,11.141031,16.422503,34.39011,19.72525,55.371334,10.186201,46.562515,5.1099,22.661142,47.577232,16.306801,18.999916,46.898827,33.60038,18.828388,11.522221,43.635971,45.579601,20.597321,37.265755,19.145861,47.174759,7.589578,39.821735,19.355541,26.013517,26.721413,41.164997,20.481525,15.888525,13.692335,18.935446,40.887184,40.355858,26.230618,27.202257,20.102587,10.162795,13.932555,20.2255,19.442375,53.450451,16.029402,27.181526,13.995983,18.665367,25.457022,24.392094,13.909271,18.351284,9.015002,23.064247,23.505217,29.650816,11.318054,41.52737,3.473946,36.512299,18.242918,12.57595,34.056969,22.582273,14.95544,54.88065,22.027569,23.263283,20.857342,23.369917,3.937625,41.540936,26.570349,20.302605,15.671898,29.174511,32.771446,42.41991,28.083061,34.147114,9.682495,37.002281,35.47089,26.383511,18.629774,14.224795,18.161089,11.255071,13.118652,30.708111,23.798044,58.779999,28.697842,62.63509
"2010-02-22",13.031173,59.063179,20.048632,33.700001,9.148108,18.4823,20.389145,48.437412,24.302401,270.386536,10.621087,118.010002,16.105455,21.519569,32.789497,19.656738,30.944632,23.377174,44.525085,22.268282,50.360474,35.47419,87.274681,6.145854,10.01856,21.964317,26.08,27.331295,163.070007,24.305965,11.930344,13.985452,22.684427,25.233133,63.310558,26.282879,55.669998,50.188126,46.445839,7.87,23.698801,32.453449,24.844917,25.496672,42.468773,13.32,9.029014,16.217466,46.150215,32.805328,17.55098,20.837292,17.918037,29.998802,33.83205,44.045479,36.440109,10.54294,19.222324,22.450045,31.314119,6.519299,27.399023,13.6424,14.290463,45.462612,4.168915,43.596107,27.013327,11.376166,44.338745,55.758556,24.192923,24.546024,29.446287,22.411701,9.434693,36.826141,23.054306,16.508114,34.246868,46.769901,40.455811,21.175365,26.00773,27.949076,42.124489,74.459267,19.276211,11.8275,7.598969,14.675311,55.130192,24.638058,28.492842,19.523153,18.680635,131.597046,83.78289,25.867088,19.73424,25.532379,30.146212,50.882591,22.995327,29.759129,17.03154,35.261627,14.788424,87.02742,15.599629,5.097653,33.331184,29.34831,45.241543,30.41498,22.990055,5.182917,38.498241,7.948481,8.992831,10.834267,73.970001,15.833487,23.870922,20.821663,60.154728,52.58712,18.757271,13.546247,56.639492,14.132748,17.582115,9.958548,46.108555,34.076675,23.602867,8.94,22.334866,31.601242,25.12701,9.953959,38.438625,7.717913,11.712467,39.093067,42.837429,6.661516,34.727158,30.41111,3.81567,51.731941,21.272923,24.350359,47.793446,44.130013,20.768337,11.082055,40.078407,25.223883,15.909796,44.658333,11.167018,16.567648,34.523666,19.339354,55.127354,10.141642,46.457237,5.296564,22.273027,45.842422,16.387646,18.837149,47.453976,33.576885,18.857546,11.587111,43.870071,45.519585,20.498369,37.199646,19.340427,46.101295,7.632226,39.94223,19.993395,26.122923,27.675154,41.264683,20.651354,15.877575,13.704839,19.471636,41.174755,40.612377,26.147858,27.106445,20.572645,9.861204,13.906118,20.060303,19.379089,53.487255,16.403189,27.049177,13.590415,18.616215,25.457022,24.286232,13.849704,18.358177,9.250882,23.087488,23.447388,29.297266,11.374048,43.834934,3.531249,36.278942,18.093779,12.608343,34.196735,22.665115,14.840586,54.139885,22.17849,23.014246,21.085627,22.903187,3.950612,41.578983,26.505831,20.342907,15.393729,28.747099,32.714039,42.209019,27.847,33.92387,9.491829,37.11335,35.534805,26.51405,18.421207,13.964638,18.469549,11.185865,12.672828,30.736193,23.783785,59.220001,28.7048,62.524143
"2010-02-23",12.932215,58.353092,19.89016,33.439999,8.972771,18.1098,20.192783,48.541306,24.124454,266.53595,10.463888,117.239998,16.029394,21.564339,31.94722,18.502087,30.401875,23.259836,43.963634,21.716984,49.996162,35.588184,85.965797,6.04282,9.664493,21.824329,25.66,27.068497,164.240005,23.911489,11.846548,13.752509,22.118105,24.892265,63.612835,26.160696,55.25,49.246662,45.69751,7.75,23.479502,31.393721,24.343151,25.167782,41.466141,12.89,8.941533,15.957431,45.568287,32.393051,17.394037,20.556973,17.733698,29.04509,33.678661,43.994957,35.110935,10.427235,19.03141,22.397867,31.241627,6.499168,26.64889,13.514852,14.005203,45.253193,4.184942,42.421974,26.958078,11.067987,43.861732,54.181854,23.625162,24.199444,29.302908,21.943153,9.276636,36.354004,22.706554,16.229498,33.472549,46.577332,39.489525,21.045675,25.818474,27.60511,41.828197,73.672752,19.233658,11.7625,7.863342,14.75696,54.55283,24.498335,27.939505,19.307047,17.987129,131.588638,83.136185,25.18331,18.970633,25.359858,30.023853,49.697891,23.321455,29.596081,16.883316,34.616508,14.448298,86.759842,15.612632,4.946023,32.928844,28.903925,45.113289,29.692778,22.728132,5.011888,38.806732,7.831937,8.825992,10.597428,73.400002,15.012759,23.517733,19.909,59.575886,52.559765,18.545881,13.526958,56.008484,13.826242,17.605297,9.688015,46.179745,33.460068,23.214998,8.61,22.023905,31.226778,24.520157,9.860464,37.512505,7.714617,11.679685,38.741428,42.538742,6.566803,33.733841,29.254845,3.723781,51.085392,20.989965,24.033587,47.298645,43.68454,20.712656,10.909188,39.618603,24.971933,15.363327,44.510452,11.095557,16.367205,33.729012,19.079979,54.442829,9.776255,45.914707,5.078791,21.723957,45.328667,16.250208,18.639507,47.013489,33.25349,18.670952,11.494411,43.105331,45.116608,20.441822,36.773579,18.999933,47.606064,7.59539,39.430157,19.667374,25.943178,27.449261,41.58511,20.702303,15.73522,13.536901,19.024811,40.599636,40.453945,26.155371,26.932238,20.043821,9.696695,13.866463,19.784964,19.321541,52.788078,15.803398,26.942043,13.169538,18.34342,25.190348,24.174133,13.63199,18.117336,9.044484,22.779566,23.139723,28.298149,11.164062,42.873463,3.445295,36.189732,17.234726,12.439885,33.600399,22.424875,14.713841,52.875141,21.908098,22.945553,20.6595,22.603144,3.906458,40.673599,26.283634,20.208591,15.236281,28.400745,32.422295,41.591961,27.446903,33.651814,9.400637,36.383461,35.222351,26.51405,18.100899,14.056949,18.258892,10.997129,12.350314,30.216734,23.256212,58.709999,28.510187,61.340527
"2010-02-24",12.973886,58.616631,20.022837,34.549999,8.995638,18.463486,20.441511,48.40276,24.201817,264.742676,10.615844,119.720001,15.934317,21.685844,32.351524,19.352516,31.074585,23.377174,44.244362,21.970278,50.95356,35.719696,85.806358,6.153214,9.873713,21.787485,27.889999,27.751793,164.960007,24.070797,12.00734,14.088985,22.519253,25.171957,64.388908,26.548786,55.290001,49.803688,46.224125,7.8,23.451202,31.910879,24.542385,26.759918,41.685692,13.11,8.87905,15.974773,45.75803,33.305954,17.603292,20.93923,17.947531,29.912098,33.555943,44.03104,36.888245,10.481682,19.145962,22.848476,31.649853,6.611916,27.292938,13.60358,13.821169,45.514954,4.23148,42.658318,27.242252,10.865471,43.932114,54.460556,23.635731,24.347977,29.482126,22.151403,9.426589,36.729965,22.62472,16.438461,34.211346,46.174149,40.706146,21.287374,26.412653,27.523811,42.221107,75.110222,19.471947,11.9225,7.951465,15.061305,55.152954,24.511961,28.282719,19.392675,18.270111,132.957443,83.677834,25.024864,19.35244,25.503616,30.314457,49.926369,23.78409,30.077841,17.109022,34.479897,14.667963,87.535088,15.541105,4.924361,33.055069,29.26668,45.213024,30.41498,23.61529,5.28702,38.755318,8.041719,8.907376,10.932405,73.5,15.003537,23.573139,20.466293,59.450706,53.01086,19.220711,13.607962,57.238155,13.969916,17.837145,9.731884,46.457367,34.022038,23.482058,9.09,22.25712,31.503519,24.462753,9.853243,37.43195,7.841251,11.825385,39.070141,42.851322,6.519446,34.015408,29.317535,3.801886,51.434521,21.238628,24.591391,47.752892,43.896687,20.740503,10.995621,40.538208,25.236074,16.048145,44.989285,11.193001,16.533083,34.65723,19.0863,55.256104,9.633666,46.01186,5.164342,22.02635,45.350979,16.419983,18.820732,46.784157,33.34026,18.735094,11.531487,43.807644,45.348106,20.477158,37.456753,19.058296,46.379246,7.853224,39.753963,20.184753,26.241367,28.126915,41.841469,20.931574,15.85567,13.697697,19.282976,40.554443,40.680279,26.712189,27.341623,20.315578,9.87034,13.899511,20.382845,19.396347,52.843273,16.229338,27.023968,13.430476,18.313932,25.419802,24.280005,13.722362,18.069178,9.354079,22.727291,23.514473,27.929247,11.283055,42.955875,3.502597,35.963242,17.354036,12.524117,34.122204,22.582273,14.757415,53.543648,22.379715,23.203178,21.176937,22.636488,3.898665,40.749687,26.434155,20.356337,15.168045,28.030664,32.819271,42.005943,27.686956,33.854103,9.566436,36.002644,35.953781,26.963694,18.436102,13.989814,18.64258,11.072623,12.521054,30.563046,23.470085,59.310001,29.219109,62.128773
"2010-02-25",12.900962,58.375038,19.94545,34.560001,8.919409,18.508635,20.349869,47.786217,24.217293,262.232086,10.694444,118.199997,15.889955,21.538754,32.039886,19.020641,30.707649,23.53644,43.862267,22.074587,52.063446,35.938892,86.536301,6.194305,9.83348,21.713806,27.93,27.403564,166.080002,23.903908,12.054989,14.278793,22.330477,24.949076,64.143814,26.498482,54.889999,49.325111,46.716087,7.73,23.536093,31.681974,24.800642,26.655279,41.561275,13.15,8.810316,15.827422,45.612568,33.247063,17.629444,21.092131,17.940161,29.391895,32.842628,44.153755,37.506493,10.406816,18.437874,22.843731,31.707071,6.499168,27.118664,13.592492,13.646334,45.918804,4.253855,42.719307,26.839663,10.874277,44.542065,54.795017,23.588144,24.177441,29.356678,22.084471,9.321217,36.861103,22.324701,16.478262,33.884586,46.047775,40.943325,21.36401,26.659138,27.398727,41.957024,75.200638,19.40386,11.9825,7.985357,15.13553,54.849094,24.433578,28.226686,19.331509,18.457439,131.370285,82.853271,25.016533,19.400259,25.654566,30.38328,49.63866,23.78409,29.788776,17.152811,34.320511,14.618357,87.178368,15.534605,4.873818,33.110283,29.439005,45.091892,30.258638,23.657532,5.197788,38.819588,8.12913,9.078283,11.242001,73.129997,15.003537,23.711643,20.409756,58.676292,53.0522,19.367064,13.364964,56.052399,13.85977,17.922169,9.622211,46.220463,33.904972,23.253157,9.07,22.233797,31.403578,24.610365,9.874902,39.477509,7.81126,12.049398,39.482933,42.785454,6.527338,33.765114,29.17127,3.767428,51.098297,21.324371,24.584517,47.777218,44.052242,20.796183,10.921536,40.432674,24.813444,15.992805,44.855495,11.199496,16.781908,34.884251,18.928146,55.513676,9.53564,45.906601,5.086567,22.042257,45.276539,16.533167,18.806118,47.375526,33.221939,18.665117,11.522221,43.698391,45.305225,20.646803,37.427372,18.922102,47.232265,8.091669,39.723843,20.007565,26.861309,27.984688,41.599354,21.109896,15.811885,13.8031,20.553946,40.256256,40.853806,27.10346,27.315489,20.153994,9.929747,13.859854,20.437904,19.390591,52.659283,16.029402,27.017672,13.430476,18.321304,25.010513,24.160282,13.751116,17.767771,8.992889,22.698246,23.172096,28.46339,11.212621,43.157322,3.438132,35.901474,17.240692,12.21312,34.218349,22.366888,14.69404,53.53458,22.536915,23.065781,21.108459,22.83651,3.89347,40.40731,26.247801,20.013819,15.131303,27.519928,32.843182,41.802853,27.342871,35.102791,9.491829,35.693249,35.73365,26.608332,18.264778,14.301068,18.28146,10.978256,12.464144,30.740858,23.548519,59.91,28.656132,62.173374
